hash_inn,y
198196,34
198217,12
198221,12
198222,12
198240,12
198258,12
198260,14
198262,14
198268,12
198276,14
198286,14
198300,12
198310,12
198311,12
198315,14
198343,12
198346,22
198350,12
198362,12
198363,12
198391,12
198403,14
198404,12
198405,12
198418,12
198440,12
198444,12
198458,12
198459,12
198461,14
198478,12
198506,12
198520,12
198528,14
198588,14
198609,12
198623,12
198631,14
198639,14
198641,12
198645,12
198648,11
198656,34
198676,26
198678,4
198680,14
198697,12
198698,12
198703,39
198709,12
198711,12
198712,12
198718,12
198722,34
198726,12
198736,12
198746,12
198747,12
198761,12
198763,12
198767,12
198769,12
198771,14
198778,12
198779,12
198780,12
198787,12
198800,12
198805,52
198809,12
198814,14
198826,14
198828,12
198877,14
198909,12
198911,12
198912,12
198919,12
198927,14
198933,14
198934,14
198944,12
198948,12
198954,14
198961,12
198963,12
198967,52
198968,12
198985,12
199048,12
199049,14
199061,12
199066,12
199070,12
199071,12
199086,12
199089,14
199093,12
199097,14
199112,12
199127,12
199128,14
199141,12
199146,12
199155,12
199182,12
199195,12
199198,39
199203,12
199209,12
199216,12
199225,12
199233,12
199261,12
199262,12
199271,12
199290,14
199292,12
199298,12
199303,12
199305,12
199308,14
199313,12
199325,12
199345,12
199353,12
199358,12
199359,12
199363,12
199370,12
199382,12
199384,12
199387,12
199398,12
199409,12
199423,12
199430,12
199439,12
199444,12
199465,12
199467,12
199470,12
199478,12
199481,52
199482,14
199494,12
199551,12
199556,12
199561,14
199564,12
199574,14
199577,12
199596,12
199617,12
199621,12
199622,12
199632,12
199634,14
199642,12
199645,12
199660,12
199677,12
199687,12
199689,12
199705,12
199708,12
199714,12
199718,12
199720,12
199725,12
199728,12
199737,12
199741,34
199743,12
199745,14
199746,52
199765,12
199768,52
199777,12
199778,12
199780,12
199783,12
199792,12
199793,12
199797,12
199798,12
199805,12
199808,34
199809,12
199812,12
199821,12
199829,12
199834,11
199837,12
199860,12
199864,12
199865,12
199870,14
199878,52
199883,12
199888,12
199893,12
199897,12
199909,12
199914,6
199922,12
199928,12
199929,12
199935,34
199939,14
199940,14
199943,12
199974,12
199979,12
199980,12
199982,34
199984,12
200001,12
200023,12
200036,12
200049,34
200075,12
200076,12
200080,14
200081,12
200096,12
200107,12
200110,34
200111,12
200115,14
200122,12
200126,12
200151,34
200157,14
200159,12
200178,12
200204,12
200215,14
200220,12
200248,14
200253,12
200256,12
200268,14
200271,12
200274,12
200312,12
200318,12
200326,12
200327,12
200348,12
200353,12
200355,14
200365,12
200369,12
200378,34
200385,12
200389,12
200390,14
200392,12
200407,12
200423,12
200427,12
200429,12
200431,52
200438,12
200439,12
200440,12
200459,12
200471,12
200483,12
200484,12
200485,12
200502,12
200516,12
200517,52
200532,12
200534,34
200543,14
200550,12
200565,26
200566,12
200567,14
200569,12
200601,12
200607,12
200608,12
200610,6
200622,12
200630,12
200635,12
200654,14
200655,12
200663,14
200673,12
200678,12
200684,14
200699,12
200700,14
200724,12
200737,14
200744,34
200749,12
200751,12
200763,14
200788,12
200794,12
200820,12
200844,12
200848,12
200849,14
200854,14
200869,12
200870,12
200892,14
200901,12
200905,12
200907,12
200916,52
200924,12
200926,12
200943,12
200945,12
200968,12
200984,12
200985,12
200989,12
201010,52
201018,12
201027,12
201034,34
201043,12
201047,12
201048,12
201051,20
201059,34
201062,12
201065,12
201069,14
201071,12
201081,12
201082,12
201090,12
201095,12
201119,12
201133,12
201140,12
201143,12
201144,12
201172,12
201177,12
201179,12
201191,12
201198,12
201202,14
201215,12
201218,12
201227,12
201239,12
201246,14
201276,12
201300,14
201315,12
201320,12
201328,14
201336,12
201354,12
201362,12
201366,12
201389,14
201407,12
201410,12
201414,12
201417,12
201427,12
201428,12
201439,12
201447,12
201460,12
201464,12
201497,12
201507,12
201524,12
201530,12
201533,12
201535,12
201536,12
201542,12
201548,12
201579,12
201590,12
201596,12
201602,12
201608,12
201610,34
201618,12
201625,14
201648,12
201650,34
201653,12
201662,26
201670,12
201676,12
201682,12
201690,34
201692,12
201709,12
201713,12
201720,14
201721,12
201733,12
201737,12
201752,12
201758,34
201765,52
201770,12
201774,12
201781,14
201813,12
201836,12
201842,54
201857,12
201863,12
201864,12
201880,12
201887,12
201895,12
201900,14
201903,12
201924,12
201937,12
201943,14
201952,12
201966,52
201975,52
202005,20
202016,14
202018,12
202019,12
202020,12
202030,14
202044,52
202050,12
202059,12
202086,12
202110,12
202123,12
202126,14
202132,14
202135,12
202136,12
202141,14
202142,12
202146,34
202154,12
202160,14
202180,34
202185,12
202189,12
202211,12
202217,12
202235,12
202249,12
202253,12
202259,12
202261,12
202266,14
202274,12
202275,12
202280,12
202294,12
202304,14
202309,12
202310,12
202312,12
202329,12
202352,12
202355,14
202356,12
202359,12
202360,14
202361,12
202363,12
202390,12
202392,12
202394,34
202399,12
202400,12
202402,34
202404,12
202409,12
202411,12
202428,14
202435,14
202453,12
202461,12
202463,12
202464,12
202472,12
202483,12
202486,12
202490,14
202495,12
202496,14
202500,14
202508,12
202510,12
202513,12
202514,12
202517,12
202533,12
202548,12
202557,12
202566,12
202569,12
202576,14
202584,12
202588,14
202596,12
202601,12
202603,12
202613,12
202625,12
202633,12
202639,12
202640,12
202645,12
202652,12
202667,39
202703,12
202710,12
202722,12
202734,12
202736,12
202739,14
202759,12
202772,12
202782,12
202788,12
202789,12
202792,12
202794,12
202803,52
202810,26
202826,34
202828,12
202834,12
202842,12
202852,12
202856,12
202865,11
202872,12
202882,12
202883,12
202891,12
202907,14
202910,12
202912,12
202919,14
202920,52
202940,68
202957,14
202963,46
202965,12
202969,12
202978,12
202980,12
202986,12
202989,14
203023,12
203028,12
203034,12
203043,12
203048,12
203049,14
203081,12
203100,12
203104,12
203112,12
203131,12
203132,52
203149,12
203175,14
203181,14
203185,12
203193,12
203205,12
203208,34
203213,12
203215,12
203219,14
203224,12
203233,12
203245,12
203258,34
203261,12
203263,12
203286,12
203292,12
203313,12
203315,14
203317,12
203318,14
203323,12
203326,12
203348,14
203358,12
203369,34
203372,12
203373,12
203375,12
203378,12
203384,12
203389,12
203397,12
203400,12
203402,12
203408,12
203409,12
203437,12
203448,12
203456,12
203467,34
203482,12
203484,12
203487,12
203502,12
203514,12
203520,12
203537,12
203540,14
203547,12
203548,12
203569,12
203586,12
203613,22
203621,47
203630,12
203636,12
203638,12
203647,12
203662,54
203670,12
203679,14
203693,12
203695,12
203700,12
203705,52
203727,12
203732,12
203803,26
203808,12
203822,12
203848,14
203857,34
203862,12
203874,12
203897,12
203913,12
203927,14
203935,14
203938,34
203943,12
203945,12
203948,6
203952,14
203955,12
203958,14
203961,12
203965,12
203967,12
203968,14
203972,12
203987,14
204008,14
204012,14
204024,12
204025,12
204030,12
204032,12
204040,12
204051,12
204052,12
204060,12
204062,12
204066,34
204071,12
204074,14
204086,12
204100,12
204106,12
204124,12
204128,12
204133,14
204144,12
204147,12
204157,14
204159,12
204165,12
204181,12
204191,12
204192,12
204235,34
204240,12
204242,12
204245,12
204289,12
204291,12
204316,12
204317,12
204334,14
204354,12
204361,12
204363,12
204379,14
204383,14
204397,14
204400,12
204403,12
204411,12
204416,12
204419,12
204422,12
204444,12
204448,12
204472,39
204473,12
204475,12
204476,14
204506,12
204519,12
204521,12
204527,34
204540,34
204558,12
204560,12
204565,12
204574,12
204585,12
204588,12
204600,12
204601,12
204602,12
204606,12
204618,12
204623,12
204635,12
204647,52
204650,12
204657,12
204661,12
204670,12
204671,14
204678,12
204682,12
204685,12
204686,11
204688,12
204694,12
204697,54
204718,12
204740,12
204755,12
204760,12
204763,12
204771,12
204778,12
204798,12
204851,12
204859,12
204870,12
204874,12
204879,12
204895,12
204900,12
204920,12
204927,14
204931,14
204933,12
204945,12
204955,12
204959,12
204966,12
204970,12
204975,12
204983,12
204985,14
204990,12
204991,34
204997,12
205002,12
205004,14
205011,12
205020,12
205028,12
205030,12
205040,12
205050,12
205060,14
205061,12
205069,12
205076,12
205095,12
205103,12
205106,12
205108,12
205117,12
205126,12
205136,12
205138,12
205155,12
205167,12
205171,14
205179,12
205208,12
205224,12
205257,12
205258,12
205260,12
205262,12
205267,12
205270,12
205276,12
205321,12
205326,12
205327,12
205340,12
205350,12
205368,12
205391,4
205405,12
205409,12
205410,22
205416,12
205425,12
205433,12
205438,52
205447,12
205452,12
205456,12
205469,12
205485,12
205489,12
205493,12
205497,12
205505,12
205506,12
205513,52
205516,12
205528,12
205550,12
205554,12
205564,12
205583,12
205619,12
205623,12
205624,34
205631,12
205637,12
205639,12
205643,12
205660,12
205663,12
205686,12
205695,12
205703,12
205704,14
205715,14
205718,12
205719,12
205721,12
205724,12
205726,12
205733,12
205742,12
205749,12
205754,12
205755,12
205765,12
205770,12
205796,12
205800,12
205807,12
205814,12
205819,34
205821,12
205829,34
205830,12
205837,14
205850,12
205858,14
205867,12
205883,12
205900,12
205901,14
205902,14
205903,12
205922,14
205925,12
205940,52
205968,14
205995,12
206010,12
206012,14
206016,12
206018,12
206023,14
206030,14
206035,14
206042,12
206045,12
206050,34
206071,14
206073,52
206074,12
206091,12
206098,12
206106,12
206110,12
206131,9
206137,12
206140,12
206147,12
206152,12
206158,22
206160,12
206172,12
206188,34
206205,12
206208,12
206215,14
206237,12
206241,12
206247,12
206253,12
206262,52
206263,14
206265,12
206266,14
206268,12
206282,12
206292,12
206303,34
206313,12
206318,12
206329,12
206345,12
206360,14
206386,14
206409,12
206430,14
206453,14
206463,12
206472,12
206479,12
206484,12
206492,12
206493,12
206495,12
206502,12
206517,12
206551,12
206561,12
206568,12
206575,12
206586,12
206594,52
206596,12
206597,34
206617,12
206618,12
206623,12
206625,12
206638,12
206648,12
206655,12
206679,12
206681,12
206690,12
206720,54
206721,34
206738,12
206740,12
206742,14
206747,12
206752,12
206758,12
206763,52
206767,14
206774,12
206777,34
206780,12
206784,12
206786,12
206794,12
206806,14
206814,12
206821,14
206840,12
206848,12
206853,12
206866,12
206879,34
206882,12
206891,12
206902,34
206905,12
206915,14
206931,12
206934,12
206938,12
206954,12
206956,12
206958,12
206961,12
206962,12
206968,12
206969,14
206976,12
206989,14
206993,12
207002,12
207003,12
207011,12
207028,12
207032,12
207034,14
207050,34
207052,12
207053,12
207055,12
207081,12
207105,12
207106,12
207124,12
207143,34
207154,12
207171,14
207185,12
207198,14
207215,12
207218,12
207242,14
207248,14
207257,12
207259,52
207264,12
207265,12
207270,12
207286,12
207290,12
207294,12
207305,12
207308,12
207312,12
207313,12
207315,12
207319,12
207321,14
207324,34
207329,12
207330,12
207334,12
207349,12
207357,14
207362,34
207377,12
207379,12
207387,12
207391,14
207392,12
207394,12
207396,52
207402,12
207429,12
207434,14
207437,12
207438,34
207445,12
207448,12
207471,34
207488,12
207492,14
207498,12
207514,12
207520,12
207537,12
207549,12
207560,12
207571,52
207585,12
207587,12
207606,12
207609,12
207615,12
207644,12
207672,12
207683,12
207689,12
207704,14
207707,12
207718,12
207730,14
207731,12
207732,14
207739,12
207752,12
207769,12
207780,14
207783,12
207787,12
207790,52
207792,12
207801,12
207802,14
207803,12
207840,12
207841,12
207842,52
207843,12
207847,12
207848,12
207849,12
207855,12
207856,12
207865,34
207871,12
207872,12
207881,12
207909,12
207912,12
207937,12
207938,12
207941,34
207944,12
207949,12
207950,12
207952,12
207963,12
207964,12
207966,14
207995,14
208005,12
208022,14
208041,12
208046,52
208049,12
208050,12
208051,34
208077,12
208083,12
208114,12
208121,12
208128,12
208137,34
208142,34
208143,14
208161,12
208169,12
208171,14
208174,34
208177,12
208179,12
208180,12
208181,14
208193,12
208201,12
208207,12
208211,12
208212,12
208213,12
208215,12
208216,12
208217,12
208222,12
208233,12
208239,12
208242,12
208247,12
208248,12
208253,14
208255,54
208268,12
208271,12
208272,14
208277,12
208280,12
208288,12
208289,12
208298,12
208300,12
208311,14
208337,12
208347,34
208365,26
208372,12
208385,12
208387,52
208408,12
208429,12
208438,12
208455,14
208462,12
208479,12
208480,14
208508,12
208519,12
208520,12
208532,12
208560,12
208562,12
208570,12
208574,12
208589,12
208596,14
208600,52
208601,12
208607,14
208618,12
208621,12
208624,12
208636,12
208645,12
208652,12
208654,52
208660,20
208662,12
208680,12
208689,52
208692,12
208698,52
208702,12
208708,12
208709,12
208736,12
208737,12
208740,12
208747,12
208749,12
208760,14
208783,12
208789,12
208817,12
208821,12
208823,12
208830,12
208836,12
208838,12
208851,12
208862,14
208863,14
208874,12
208877,12
208878,12
208884,12
208893,14
208894,12
208897,14
208902,12
208919,12
208933,12
208944,12
208948,12
208963,12
208965,12
208968,12
208991,12
209006,14
209016,12
209017,12
209020,14
209030,12
209050,52
209051,12
209074,12
209086,12
209117,12
209118,12
209136,54
209146,14
209152,12
209160,12
209172,12
209173,12
209177,12
209188,14
209197,12
209198,12
209224,12
209237,12
209251,12
209252,14
209254,14
209262,12
209279,12
209283,12
209319,14
209329,34
209332,12
209340,12
209365,12
209378,12
209383,14
209384,11
209385,12
209388,12
209398,12
209403,12
209412,12
209418,12
209426,12
209429,12
209434,14
209445,34
209446,12
209454,12
209457,12
209465,14
209469,12
209474,12
209481,34
209484,12
209486,12
209487,12
209491,34
209521,12
209535,12
209536,12
209541,12
209543,12
209557,12
209559,12
209585,12
209591,12
209601,52
209602,12
209610,12
209642,14
209645,14
209654,12
209662,12
209674,12
209695,12
209696,14
209701,12
209709,12
209710,12
209715,12
209723,12
209732,14
209757,14
209758,12
209759,12
209762,12
209768,12
209779,12
209786,12
209787,12
209790,52
209799,12
209801,14
209822,12
209833,12
209841,14
209850,14
209864,12
209873,12
209885,12
209889,12
209907,14
209916,12
209917,12
209922,12
209923,12
209969,12
209979,12
209981,14
209990,12
210016,14
210020,12
210026,12
210027,12
210033,12
210034,12
210035,14
210040,12
210047,12
210062,12
210063,12
210064,12
210083,12
210088,14
210099,12
210120,12
210122,12
210124,34
210130,12
210165,12
210166,14
210182,12
210188,14
210207,14
210209,12
210213,12
210220,12
210229,53
210243,34
210254,12
210260,12
210272,12
210284,53
210289,12
210290,12
210298,14
210300,12
210318,12
210369,12
210371,14
210378,34
210379,14
210389,12
210404,12
210409,34
210421,12
210426,12
210428,12
210430,12
210444,12
210461,12
210469,12
210471,52
210472,12
210473,12
210487,14
210497,12
210501,12
210507,12
210511,12
210514,12
210515,12
210535,12
210549,12
210560,12
210577,34
210581,14
210586,14
210592,34
210593,12
210599,12
210624,12
210630,14
210634,12
210636,12
210649,12
210652,12
210655,12
210657,12
210669,12
210684,12
210687,12
210688,14
210696,12
210698,12
210699,14
210702,12
210706,12
210711,12
210732,12
210737,12
210748,12
210756,12
210797,12
210801,12
210817,12
210824,14
210825,12
210832,12
210847,14
210857,12
210860,12
210884,12
210887,12
210889,12
210892,12
210896,12
210905,12
210914,12
210921,12
210940,12
210948,52
210969,14
210978,12
211009,12
211020,12
211045,12
211059,14
211063,12
211093,12
211096,12
211098,12
211109,12
211121,12
211139,12
211146,12
211153,12
211162,12
211165,12
211166,12
211168,12
211169,52
211176,14
211193,12
211194,12
211196,12
211203,22
211214,12
211216,12
211218,12
211232,12
211237,12
211242,12
211268,12
211278,12
211285,12
211289,12
211290,34
211320,12
211334,12
211352,12
211368,12
211373,12
211382,12
211385,11
211388,12
211393,12
211413,12
211416,52
211418,14
211449,22
211452,12
211485,12
211494,12
211501,14
211520,12
211521,34
211522,12
211524,12
211533,12
211543,12
211552,12
211556,12
211562,12
211572,12
211588,12
211594,12
211596,12
211598,12
211599,12
211608,12
211614,14
211636,14
211643,52
211644,12
211651,12
211652,52
211658,12
211663,12
211676,12
211696,34
211707,12
211708,12
211713,12
211714,12
211716,12
211718,12
211726,12
211728,12
211731,12
211736,52
211742,12
211747,12
211750,12
211753,12
211764,12
211766,12
211774,11
211781,12
211783,12
211807,12
211820,12
211837,14
211839,12
211842,12
211864,34
211871,12
211873,12
211875,12
211897,12
211898,12
211907,34
211913,12
211940,12
211945,12
211976,12
211994,14
211998,12
212018,12
212019,12
212025,12
212050,12
212059,12
212080,12
212084,12
212092,12
212117,12
212129,14
212141,34
212159,12
212176,12
212194,12
212200,12
212202,12
212205,12
212241,26
212243,12
212251,12
212253,12
212260,12
212263,12
212266,12
212274,12
212306,12
212321,12
212334,12
212349,12
212369,12
212374,12
212377,34
212380,12
212387,12
212388,12
212405,12
212406,54
212410,14
212415,12
212424,12
212434,34
212440,11
212443,12
212445,12
212472,52
212483,12
212503,14
212515,12
212521,12
212522,34
212530,20
212536,12
212554,12
212563,12
212573,12
212577,14
212581,12
212590,56
212599,14
212613,12
212614,12
212649,12
212661,12
212662,12
212672,12
212685,12
212696,12
212699,12
212707,12
212709,12
212710,12
212740,12
212741,52
212743,12
212749,12
212753,12
212768,12
212770,12
212786,12
212817,12
212819,39
212820,34
212829,12
212832,12
212834,12
212836,12
212837,12
212841,12
212847,12
212848,12
212849,12
212867,12
212870,12
212872,14
212886,14
212887,14
212888,12
212890,12
212900,15
212936,12
212944,12
212951,12
212968,12
212985,34
212987,34
212992,20
213012,12
213032,12
213040,12
213044,12
213049,12
213059,12
213068,12
213076,12
213080,52
213081,12
213084,12
213090,12
213092,12
213095,12
213110,52
213117,34
213140,12
213148,12
213155,52
213157,12
213183,12
213202,12
213226,12
213230,12
213235,12
213258,6
213282,12
213288,12
213298,52
213320,14
213339,12
213344,12
213351,12
213357,34
213359,34
213369,12
213370,12
213373,12
213388,12
213393,12
213398,12
213407,12
213417,47
213418,12
213423,12
213447,12
213458,12
213469,12
213485,12
213491,12
213492,12
213514,12
213517,12
213531,52
213536,12
213542,12
213546,52
213559,14
213567,12
213568,14
213569,12
213574,34
213580,12
213582,12
213591,12
213605,12
213634,14
213638,12
213649,12
213657,12
213665,12
213667,14
213711,12
213726,12
213790,12
213796,12
213806,12
213808,12
213813,14
213853,12
213857,39
213865,52
213868,14
213888,12
213889,12
213892,12
213896,12
213916,12
213927,12
213944,12
213958,14
213962,12
213983,12
213994,12
214001,12
214006,12
214009,12
214019,52
214039,12
214040,12
214043,12
214044,12
214045,34
214064,12
214081,12
214086,12
214088,12
214095,12
214115,34
214116,12
214117,12
214137,12
214152,34
214153,12
214155,12
214159,26
214160,12
214162,12
214174,12
214178,52
214183,34
214188,12
214190,12
214198,12
214204,12
214212,12
214218,12
214250,12
214259,12
214275,12
214283,12
214285,14
214287,12
214288,12
214295,12
214296,12
214299,12
214300,12
214302,14
214306,12
214312,12
214314,12
214316,12
214323,12
214325,12
214328,12
214329,12
214338,12
214345,12
214370,43
214374,52
214381,12
214392,12
214394,14
214396,12
214406,12
214413,34
214414,14
214430,12
214434,14
214450,12
214452,12
214480,52
214490,12
214494,12
214507,14
214515,12
214516,14
214519,12
214535,12
214547,12
214550,12
214554,12
214562,52
214564,14
214579,12
214583,14
214585,12
214589,12
214595,14
214614,14
214643,12
214659,12
214672,12
214677,14
214695,14
214702,12
214704,12
214706,12
214743,12
214766,12
214770,12
214774,52
214775,34
214777,6
214781,12
214787,12
214810,12
214814,14
214828,12
214862,12
214867,12
214874,12
214877,12
214878,14
214891,12
214898,12
214899,12
214911,12
214924,12
214930,12
214932,12
214944,12
214950,12
214959,12
214972,12
214973,39
214977,12
214978,12
214985,14
215003,12
215008,12
215009,12
215011,12
215023,12
215027,12
215032,12
215044,14
215051,34
215056,14
215068,12
215084,12
215086,12
215088,14
215091,12
215105,14
215115,14
215120,12
215124,12
215136,52
215138,12
215157,12
215162,12
215169,12
215170,12
215175,14
215187,12
215194,12
215200,12
215209,12
215222,12
215225,12
215236,12
215237,12
215251,12
215256,12
215258,12
215290,12
215316,52
215323,12
215334,12
215336,12
215368,12
215369,12
215390,12
215407,12
215423,12
215434,12
215435,12
215442,12
215472,12
215491,12
215508,12
215528,12
215530,12
215531,12
215534,12
215535,12
215551,12
215554,12
215556,12
215588,12
215590,12
215600,12
215603,34
215622,12
215628,12
215632,12
215664,34
215667,12
215675,12
215686,12
215735,12
215739,14
215748,12
215769,12
215785,14
215803,12
215805,12
215811,12
215818,12
215825,12
215826,12
215840,12
215841,12
215867,12
215868,12
215870,12
215892,14
215896,12
215902,12
215907,34
215919,12
215920,12
215924,14
215930,14
215938,12
215945,12
215949,12
215953,12
215976,12
215977,12
215984,12
215988,12
216001,12
216014,12
216018,12
216026,12
216036,12
216039,12
216052,12
216059,12
216060,12
216075,52
216088,14
216093,14
216096,12
216101,12
216105,12
216106,12
216110,12
216117,12
216118,12
216127,12
216128,12
216140,12
216143,12
216156,12
216157,14
216180,12
216181,12
216196,12
216202,12
216215,12
216220,12
216223,12
216234,12
216236,12
216257,12
216261,52
216268,12
216272,14
216290,12
216297,34
216299,52
216315,12
216328,12
216331,12
216351,52
216358,12
216361,12
216362,12
216369,12
216377,12
216389,12
216390,12
216395,12
216406,12
216411,12
216417,14
216432,12
216434,12
216448,14
216457,14
216465,34
216468,14
216490,14
216493,14
216523,12
216525,12
216527,12
216531,34
216537,12
216542,12
216553,12
216554,14
216569,12
216584,12
216590,12
216596,12
216602,12
216607,34
216638,12
216654,12
216659,6
216668,12
216687,12
216697,14
216741,12
216742,12
216748,12
216770,12
216776,14
216777,12
216779,34
216782,34
216787,12
216795,12
216797,12
216811,12
216813,12
216833,12
216835,12
216836,12
216838,14
216841,12
216849,12
216871,12
216883,12
216892,12
216900,12
216909,12
216922,12
216923,12
216952,52
216964,12
216972,12
216984,12
216985,29
216993,12
217003,12
217022,12
217032,12
217046,12
217065,34
217070,14
217073,12
217081,12
217086,12
217095,12
217101,12
217104,12
217107,12
217109,12
217114,12
217120,12
217139,12
217145,12
217148,52
217167,12
217197,12
217200,12
217204,12
217206,12
217212,12
217213,12
217221,12
217233,12
217246,12
217252,12
217259,14
217261,12
217264,12
217266,12
217268,12
217282,12
217292,12
217298,12
217303,12
217309,14
217321,12
217336,14
217351,12
217352,12
217357,12
217372,14
217375,12
217387,12
217393,14
217406,14
217407,12
217429,12
217431,14
217440,34
217446,12
217448,12
217451,12
217474,12
217475,12
217480,12
217484,12
217485,12
217494,12
217504,12
217510,12
217512,12
217513,9
217518,12
217533,52
217535,12
217540,12
217544,14
217546,12
217586,34
217591,14
217611,12
217615,12
217643,12
217672,12
217677,14
217681,12
217713,14
217716,12
217738,12
217743,12
217746,14
217754,12
217772,12
217780,12
217783,12
217790,12
217793,12
217811,12
217816,12
217822,12
217855,12
217868,12
217870,12
217900,12
217909,12
217923,12
217932,12
217962,12
217968,12
217970,12
217973,14
217978,12
217983,12
217989,12
217997,34
218001,52
218004,12
218009,12
218011,12
218031,34
218033,52
218047,12
218058,12
218064,12
218069,12
218074,34
218082,12
218084,12
218117,14
218118,12
218151,54
218156,12
218159,12
218182,14
218190,12
218194,12
218202,12
218205,12
218207,12
218208,14
218216,12
218229,12
218245,12
218256,12
218258,12
218262,34
218274,12
218277,12
218299,12
218302,12
218306,14
218309,34
218312,12
218324,14
218333,12
218334,14
218345,12
218354,12
218355,52
218356,12
218371,14
218380,14
218387,6
218388,12
218390,12
218405,12
218409,12
218415,12
218417,16
218420,12
218434,34
218482,12
218486,12
218492,12
218507,12
218512,12
218519,12
218544,14
218546,14
218553,12
218554,12
218555,14
218558,52
218580,52
218595,12
218611,12
218617,12
218633,52
218649,12
218651,12
218656,12
218657,12
218661,12
218665,12
218666,34
218668,12
218669,12
218672,12
218674,12
218683,12
218690,12
218694,14
218697,12
218707,12
218708,12
218716,12
218719,12
218721,12
218728,14
218738,12
218741,52
218765,14
218771,12
218775,14
218799,12
218800,12
218803,12
218813,12
218827,12
218840,12
218841,52
218856,14
218858,14
218860,52
218884,12
218885,12
218887,14
218893,14
218924,12
218930,12
218938,12
218982,12
218997,14
219002,12
219014,34
219017,12
219018,12
219052,34
219057,16
219062,52
219075,14
219082,12
219084,12
219099,12
219101,12
219107,12
219108,12
219120,34
219123,12
219134,12
219137,14
219143,12
219155,12
219156,12
219158,12
219161,12
219163,12
219165,12
219170,12
219177,12
219194,14
219208,12
219216,12
219222,12
219235,12
219236,12
219242,12
219270,14
219297,12
219299,12
219326,12
219337,12
219347,12
219355,12
219357,12
219364,12
219388,12
219391,12
219393,12
219396,14
219401,12
219417,12
219441,12
219442,12
219443,12
219448,12
219449,12
219461,14
219467,14
219498,12
219518,12
219520,12
219523,12
219527,34
219546,14
219558,12
219559,12
219563,14
219570,12
219571,12
219573,12
219575,12
219583,12
219598,12
219599,12
219607,12
219617,14
219618,12
219628,12
219656,12
219661,12
219666,12
219677,12
219680,14
219686,12
219692,12
219693,14
219734,12
219741,12
219756,12
219761,14
219790,12
219799,12
219800,14
219811,12
219813,12
219816,12
219817,12
219823,12
219841,14
219845,12
219847,12
219849,12
219850,52
219859,12
219864,12
219894,12
219909,12
219917,12
219932,12
219933,12
219942,12
219955,12
219969,12
219972,12
219983,12
219990,12
219992,12
219998,12
220006,12
220008,34
220015,12
220031,12
220037,12
220042,12
220043,12
220050,12
220057,12
220059,11
220060,12
220061,34
220070,12
220076,12
220077,12
220095,14
220103,12
220109,12
220117,34
220129,12
220160,12
220162,12
220174,12
220188,12
220203,34
220211,12
220220,52
220233,12
220242,12
220246,12
220258,12
220261,12
220272,12
220278,12
220283,12
220288,12
220299,12
220325,12
220336,12
220338,12
220344,12
220357,14
220365,14
220410,12
220412,12
220417,12
220419,12
220426,12
220440,12
220447,12
220457,12
220461,12
220462,12
220483,12
220509,12
220522,12
220525,12
220529,12
220554,12
220558,12
220571,12
220575,34
220581,46
220582,12
220583,12
220584,12
220587,12
220600,12
220604,12
220606,52
220610,12
220614,12
220616,12
220624,14
220628,14
220631,14
220646,14
220647,14
220657,14
220671,12
220687,12
220692,12
220696,12
220708,12
220710,12
220716,12
220726,12
220738,12
220743,12
220759,12
220761,14
220772,12
220782,12
220791,6
220819,34
220837,47
220855,12
220870,12
220883,12
220890,34
220898,12
220919,12
220928,14
220941,12
220954,34
220955,12
220961,12
220966,14
220972,12
220977,52
220984,12
220986,34
220993,12
220996,12
221002,12
221006,12
221007,12
221009,12
221010,14
221017,12
221019,12
221020,12
221057,12
221078,12
221088,12
221095,12
221098,12
221107,12
221109,12
221113,12
221125,12
221129,12
221144,34
221146,34
221149,52
221153,14
221154,12
221158,12
221163,12
221177,14
221181,47
221186,12
221188,12
221198,12
221207,12
221209,12
221230,12
221231,34
221242,12
221245,34
221250,12
221254,12
221267,12
221276,12
221277,52
221280,12
221282,14
221284,12
221294,34
221311,14
221319,12
221332,12
221339,12
221341,34
221343,11
221364,12
221369,12
221380,12
221392,12
221393,12
221396,22
221399,52
221411,12
221420,12
221423,12
221425,12
221427,12
221444,14
221457,12
221459,12
221465,12
221466,12
221475,12
221478,14
221493,11
221494,12
221495,52
221497,12
221510,12
221511,14
221517,12
221518,12
221527,26
221532,12
221535,12
221539,12
221540,34
221544,12
221568,14
221573,14
221612,12
221613,34
221618,14
221621,12
221623,12
221628,12
221630,12
221639,12
221641,12
221644,34
221661,12
221667,52
221670,12
221673,12
221693,12
221694,14
221695,12
221697,12
221708,12
221716,12
221728,12
221732,12
221741,14
221747,14
221751,12
221780,6
221817,12
221835,26
221836,14
221848,14
221863,12
221866,12
221876,14
221879,12
221908,12
221915,14
221916,12
221917,12
221932,12
221936,12
221951,34
221955,12
221972,12
221976,14
221992,34
221993,12
222003,12
222007,52
222013,12
222025,12
222040,12
222048,12
222054,14
222062,12
222064,12
222072,12
222124,12
222142,12
222149,12
222150,12
222162,52
222164,12
222171,12
222172,12
222184,14
222186,12
222190,12
222194,12
222201,34
222207,12
222215,12
222221,12
222234,12
222247,14
222276,12
222283,14
222290,14
222305,12
222306,12
222307,14
222312,12
222316,12
222329,12
222338,12
222340,12
222355,12
222358,12
222394,12
222418,12
222420,14
222428,12
222434,12
222435,12
222456,26
222457,14
222472,12
222482,12
222487,52
222503,12
222504,12
222510,12
222511,14
222513,12
